SVAD_identifier,agey,spheno_occipital,C1_lipping,C1_eburnation,L1_spinous_process,L1_sup_epiph,L1_sup_surf,L1_inf_epiph,L1_inf_surf,L5_sup_margin,L5_inf_margin,L5_sup_epiph,L5_sup_surf,L5_inf_epiph,L5_inf_surf,cerv_lipping,cerv_candlewax,thoracic_lipping,thoracic_candlewax,lumbar_lipping,lumbar_candlewax,S1_margin,S12_fusion,sacral_elbow,sternum_dorsal_ridge,R2_rim_profile,R2_shingle,R310_rim_profile,R310_shingle,Hum_LW,Tib_LW,Calc_LW,Inno_LW,parietal_depression,occipital_condyle,R1_Fusion,R2_cap,clav_med_epiph,clav_med_gravel,clav_med_macro,clav_lat_macro,glenoid_fossa,glenoid_lipping,lesser_tubercle_bumps,lesser_tubercle_margin,humerus_greater_tubercle,med_epicondyle,lat_epicondyle,radius_tuberosity_ridge,ulna_exostoses,trapezium_lipping,fovea_margin,fem_head_surf,troch_fossa_exost,troch_med_surf_exost,fibula_mercury_wings,SI_fusion,iliac_crest_fusion,ilium_tuberculum,ant_inf_spine_exos,acet_post_margin,acet_post_surf,acet_end_lipping,ischium_tub_margin_spur,Ischium_medial_spur,ischium_tub_bumps,inferior_surf_porosity,sup_post_iliac_exos,inf_post_iliac_exos,post_exost_complete,pubic_collar,symph_relief,sup_apex,ventral_margin,dorsal_margin,troch_lat_surf,rand_num
2242,61,1,0,0,0,3,1,3,1,1,2,3,1,3,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,3,0,0,NA,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0.248
2243,58,1,1,0,1,3,1,3,1,2,2,3,1,3,1,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,1,0,NA,0,0,0,NA,3,1,1,1,2,2,0,2,1,1,1,0,0,NA,0,0,1,1,0,0,3,0,0,1,1,1,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,0,0.937
2244,52,1,0,0,2,3,1,3,1,1,1,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2,1,1,0,0.133
2245,38,1,0,0,0,3,1,3,1,1,1,3,1,3,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.512
2246,24,1,0,0,2,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1,0,0.684
2247,35,1,0,0,2,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0.403
2248,82,1,1,1,2,3,1,3,1,2,2,3,1,3,1,1,0,1,1,0,0,2,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,2,2,1,2,1,1,1,0,0,NA,1,0,1,1,0,0,3,0,1,1,0,0,0,0,1,0,1,1,1,0,1,2,3,2,3,0.971
2249,90,1,0,0,2,3,1,3,1,2,2,3,2,3,1,1,0,1,0,1,1,2,2,1,1,1,1,1,1,1,0,NA,1,0,0,0,0,3,1,NA,NA,2,2,1,2,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,3,1,0,1,1,0,0,0,1,0,1,1,1,0,2,2,3,3,NA,0.367
2250,33,1,0,0,0,3,1,3,1,0,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.232
2251,35,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,0,0,0,0,1,1,1,0,2,2,2,2,0,0.624
2252,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,0,1,0,0,1,NA,1,NA,1,NA,2,NA,2,NA,NA,0.221
2253,35,1,0,0,0,3,1,3,1,1,0,3,1,3,1,1,0,0,0,1,0,NA,2,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,3,0,0,1,2,0,0,1,NA,1,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,2,2,2,NA,0.667
2254,21,1,0,0,0,3,1,3,1,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,2,1,0,0,0.388
2255,56,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,2,2,0,NA,0,0,1,0,NA,0,0,0,0,0,NA,NA,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,1,0,0,0,1,0,1,1,1,0,2,2,2,2,0,0.977
2256,30,1,0,0,2,3,1,3,0,2,2,3,1,3,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,1,1,1,0,2,2,2,2,0,0.763
2257,80,1,0,1,NA,3,1,3,1,2,2,3,1,3,1,1,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,NA,1,2,2,1,2,1,1,1,0,0,1,1,0,1,1,0,0,3,0,1,1,0,NA,0,0,1,NA,1,1,1,0,2,2,2,2,0,0.628
2258,27,1,0,0,1,3,1,3,1,1,0,3,1,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,2,0,0.498
2259,38,1,0,0,2,3,1,3,1,2,2,3,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,NA,NA,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,NA,2,NA,NA,2,0,0.671
2260,45,1,0,0,2,3,1,3,1,1,2,3,1,3,1,0,0,0,0,0,0,1,2,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.457
2261,31,1,1,0,0,NA,NA,NA,NA,0,0,3,1,3,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,3,0,0,1,2,2,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,3,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,1,0,NA,2,2,NA,0,0.757
2262,48,1,0,0,2,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,1,0,0,0,1,1,1,0,1,2,2,2,0,0.788
2263,84,1,1,1,2,3,1,3,1,2,2,3,2,3,1,0,0,1,1,1,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,NA,2,2,1,2,0,1,1,0,0,1,1,0,1,1,NA,0,3,0,NA,1,0,1,0,0,1,NA,1,1,1,0,2,2,3,3,NA,0.008
2264,78,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,1,2,NA,1,1,1,1,0,1,2,1,1,0,0,3,0,1,1,0,1,0,0,2,0,1,1,1,1,1,2,3,2,0,0.521
2265,38,1,1,0,2,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,2,NA,0.228
2266,87,1,1,1,2,3,1,3,1,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,NA,NA,NA,1,1,1,0,1,0,0,0,0,0,3,1,1,NA,2,2,1,2,1,0,1,0,0,0,NA,NA,1,1,NA,0,3,0,1,1,0,1,1,0,2,0,1,1,1,0,2,2,3,3,2,0.062
2267,70,1,NA,NA,2,3,1,3,1,2,2,3,1,3,2,0,0,1,1,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,1,2,2,0,1,1,0,1,1,0,0,1,1,0,1,0,0,3,1,0,1,1,1,0,0,2,0,1,1,1,0,2,2,3,3,0,0.587
2268,27,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,2,0,0.613
2269,86,1,1,0,2,3,1,3,1,2,2,3,1,3,2,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,0,1,1,0,0,NA,NA,3,1,1,NA,2,2,1,2,1,1,1,0,0,0,1,NA,1,1,0,0,3,0,1,1,0,NA,1,0,1,0,1,1,1,0,2,2,3,3,3,0.865
2270,48,1,1,0,2,3,1,3,1,2,2,3,1,3,1,0,0,1,0,1,0,2,2,0,NA,NA,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,1,0,1,1,1,0,2,2,2,2,0,0.885
2271,50,1,0,0,2,3,1,3,1,2,1,3,1,3,1,0,0,1,1,0,0,2,2,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,1,2,1,1,1,0,1,0,1,0,1,0,0,0,3,0,0,1,0,1,1,0,1,0,1,1,1,0,2,2,1,3,0,0.905
2272,85,1,1,1,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,2,0,0,NA,NA,1,0,0,0,0,0,0,0,0,1,3,1,1,NA,2,1,1,2,1,1,1,0,0,0,1,0,0,1,0,0,3,0,0,1,1,1,0,0,1,0,1,1,1,0,1,2,2,2,0,0.577
2273,36,1,0,0,2,3,1,3,1,1,1,3,1,3,1,0,0,0,0,0,0,NA,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,1,2,0,0.784
2274,30,1,NA,NA,1,3,1,3,1,0,1,3,1,3,1,0,0,0,0,0,0,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.087
2275,70,1,1,1,2,3,1,3,1,2,1,3,1,3,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,NA,1,0,1,2,3,2,0,0.383
2276,82,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,3,1,0,1,2,2,1,2,1,1,1,1,0,0,1,2,1,1,1,0,3,1,1,1,0,1,0,0,1,0,1,1,1,0,1,2,3,2,2,0.386
2277,26,1,0,0,2,3,1,3,1,1,2,3,1,3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0.34
2278,86,1,1,1,2,3,1,3,1,2,2,3,1,3,2,1,1,1,1,1,1,2,2,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,1,2,1,1,1,0,0,0,1,2,1,1,0,0,3,0,1,1,0,1,0,0,2,0,1,1,1,1,1,2,3,3,2,0.822
2279,38,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,1,NA,NA,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,1,2,0,0.489
2280,27,1,0,0,0,3,1,3,1,1,0,3,1,3,1,0,0,0,0,0,0,1,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.425
2281,28,1,0,0,0,3,1,2,1,0,NA,3,1,NA,NA,0,0,0,0,0,0,NA,2,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0.65
2282,84,1,1,0,2,3,3,3,3,2,2,3,NA,3,3,1,1,1,1,1,1,2,2,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,1,0,NA,1,NA,1,1,0,0,3,1,1,1,1,1,0,NA,1,1,1,1,1,0,2,2,2,3,3,0.257
2283,96,1,1,1,2,3,2,3,2,2,2,3,2,3,2,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,2,2,1,2,1,1,1,1,0,1,1,1,1,1,0,0,3,0,1,1,1,1,0,0,1,1,1,1,1,0,2,2,3,3,2,0.842
2284,47,1,1,0,2,3,2,3,2,1,2,3,2,3,3,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.463
2285,74,1,1,0,2,3,2,3,2,2,2,3,2,3,2,1,0,1,1,1,1,2,2,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,1,2,1,1,1,0,0,0,NA,NA,NA,NA,0,0,3,0,0,NA,NA,NA,0,0,1,1,1,1,1,0,2,2,3,3,NA,0.113
2286,93,1,1,0,2,NA,NA,3,2,2,2,3,3,3,2,1,1,1,1,1,0,NA,2,0,0,NA,0,1,0,1,1,NA,1,0,0,0,0,3,1,1,1,2,2,1,2,1,1,1,NA,0,1,1,2,1,1,0,0,3,1,1,1,1,1,0,0,2,1,1,1,1,0,2,2,3,3,3,0.5
2287,63,1,1,0,2,3,2,3,2,2,2,3,1,3,2,0,0,1,1,1,0,2,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,0,2,1,1,1,NA,0,1,1,2,1,1,0,0,3,0,1,1,0,0,0,0,2,1,1,1,1,0,NA,2,NA,NA,1,0.434
2288,79,1,1,1,2,3,2,3,2,2,2,3,2,NA,NA,1,0,1,0,1,0,NA,NA,NA,1,NA,0,1,1,0,1,1,1,1,0,0,NA,3,0,1,1,2,2,1,2,1,0,1,0,0,NA,1,0,1,1,1,0,3,1,0,1,0,1,0,1,2,1,1,NA,1,0,1,2,2,3,2,0.289
2289,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,2,0,0.413
2290,39,1,1,0,0,3,2,3,2,0,0,3,1,3,2,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.838
2291,71,1,1,0,2,3,2,3,2,0,1,3,2,3,2,0,0,1,1,1,0,1,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,2,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,0,0.734
2292,53,1,1,1,2,3,2,3,2,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,NA,2,0,0,NA,0,1,0,1,1,1,1,0,0,0,0,3,1,0,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,1,0,2,2,3,2,0,0.935
2293,45,1,1,1,0,3,2,3,2,2,NA,3,1,3,2,1,0,1,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.828
2294,74,1,1,1,2,3,2,3,2,2,2,3,2,3,2,1,0,1,1,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,NA,1,2,2,1,2,1,1,1,1,0,0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,1,2,2,2,1,0.042
2295,68,1,0,0,2,3,2,3,2,1,1,3,2,3,2,1,0,1,0,0,0,1,2,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,1,0,1,0,0,1,1,1,1,1,0,1,2,2,2,1,0.742
2296,47,NA,0,0,2,3,2,3,2,NA,1,NA,NA,3,2,1,0,0,0,0,0,1,2,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,3,0,1,1,2,2,0,1,0,0,0,0,0,0,1,1,0,NA,0,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,NA,2,2,2,0,0.2
2297,81,1,1,0,2,3,1,3,2,2,2,3,1,3,2,1,1,1,1,1,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,0,2,0,1,1,0,1,NA,1,2,1,1,0,0,3,1,0,1,0,1,0,0,1,1,1,1,1,0,2,2,2,2,0,0
2298,46,1,NA,NA,2,3,1,3,2,2,1,3,1,3,1,1,0,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,1,1,NA,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.997
2299,25,NA,0,0,0,3,1,3,1,0,0,2,2,3,2,0,0,0,0,0,0,0,2,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,NA,NA,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.171
2300,87,1,1,1,2,3,2,3,2,2,2,3,2,3,2,1,0,1,1,1,1,NA,2,0,0,NA,0,1,0,0,0,0,0,0,1,0,NA,3,1,1,1,2,2,1,2,1,0,1,1,0,0,1,2,1,NA,0,0,3,0,1,1,0,1,0,0,2,1,1,1,1,0,2,2,2,2,1,0.382
2301,75,1,0,0,2,NA,NA,NA,NA,2,2,NA,NA,3,2,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,2,2,1,2,1,0,1,1,0,0,1,0,1,1,1,1,3,2,1,1,0,1,0,0,2,NA,NA,NA,NA,0,1,2,3,2,0,0.652
2302,36,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,2,0,0.601
2303,81,1,1,0,2,3,2,3,2,2,2,3,NA,3,3,1,0,1,0,0,0,2,2,0,0,1,0,1,1,1,0,1,1,0,0,0,0,3,1,1,1,2,2,1,2,1,1,1,1,1,NA,NA,0,1,1,1,0,3,1,1,1,0,NA,0,0,2,1,1,1,1,0,2,2,3,3,NA,0.649
2304,80,1,1,0,2,3,2,3,1,2,2,3,2,3,3,1,0,1,1,1,0,2,2,0,0,NA,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,2,2,1,2,1,1,1,0,0,NA,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,1,1,1,1,0,1,2,2,3,3,0.197
2305,87,1,1,0,2,3,2,3,3,2,2,3,3,3,3,1,1,1,1,1,1,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,0,3,1,1,1,0,0,0,0,2,NA,NA,NA,NA,0,2,2,3,3,3,0.697
2306,77,1,1,0,NA,3,2,3,2,NA,2,3,2,3,2,0,0,1,0,0,0,2,2,NA,1,1,1,1,1,1,1,0,1,0,0,0,0,3,0,2,1,2,2,0,2,1,0,1,1,0,0,1,0,1,1,0,0,3,0,1,1,0,0,0,0,1,1,1,NA,NA,0,1,2,3,2,1,0.91
2307,53,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,2,1,1,2,0,0,1,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,NA,1,0,0.667
2308,62,1,1,1,2,3,1,3,2,2,2,3,2,3,2,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,1,2,0,1,1,0,0,0,1,1,1,1,0,0,3,1,1,1,0,1,1,0,2,1,1,1,1,1,1,2,2,2,0,0.894
2309,62,1,1,1,2,3,1,3,1,2,1,3,1,3,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,1,1,0,0,0,0,NA,3,0,0,1,2,2,1,2,1,1,1,1,0,0,1,2,1,1,1,0,3,0,1,1,0,1,0,0,1,1,1,1,1,0,2,2,2,2,1,0.04
2310,79,1,NA,NA,2,3,2,3,2,2,2,3,2,3,2,1,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,1,2,0,1,1,0,0,NA,1,0,1,1,1,0,3,0,1,1,0,0,0,0,1,1,1,NA,1,0,1,2,3,2,1,0.52
2311,52,1,1,0,2,3,2,3,NA,2,1,3,2,3,2,0,0,1,0,1,1,NA,2,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,2,1,0,1,0,0,NA,1,0,1,1,1,0,3,0,0,1,1,0,0,0,1,1,1,1,1,0,1,2,2,2,0,0.102
2312,63,1,1,0,2,3,2,3,2,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,NA,NA,0,NA,1,0,1,0,0,0,NA,0,0,0,0,0,3,1,0,1,2,2,0,2,0,1,1,0,0,NA,1,1,1,0,0,0,3,0,0,1,0,0,0,0,2,1,1,1,1,NA,1,NA,NA,2,1,0.828
2313,36,1,1,0,1,3,2,3,2,0,0,3,1,3,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.163
2314,58,1,1,1,2,3,2,3,2,2,2,NA,NA,3,1,1,0,1,0,1,0,1,2,0,0,NA,0,1,0,0,0,0,0,0,NA,0,0,3,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,1,0.969
2315,55,1,1,0,2,NA,NA,3,2,NA,NA,3,2,NA,1,0,0,0,0,0,0,NA,1,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,1,0,1,1,0,1,0,0,0,1,2,1,1,0,0,3,0,0,1,1,0,0,0,1,1,1,1,1,0,NA,2,NA,NA,0,0.77
2316,88,1,1,0,2,3,2,NA,NA,2,2,3,2,NA,NA,1,1,1,1,1,1,NA,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,2,1,2,1,0,1,1,0,0,1,2,1,1,0,1,3,0,1,1,1,1,1,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,0.934
2317,101,1,1,1,2,3,2,3,2,2,2,3,3,3,3,1,0,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,NA,1,1,0,0,1,3,1,1,1,2,2,1,2,1,1,1,1,1,0,NA,NA,NA,NA,1,1,3,1,1,1,0,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.013
2318,90,1,1,1,2,3,2,3,2,2,2,3,2,3,2,1,0,1,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,2,0,2,1,1,1,1,0,NA,1,0,1,1,0,0,3,1,0,1,0,1,0,0,1,1,1,1,1,0,2,2,3,2,2,0.562
2319,35,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,0,0.525
2320,68,1,1,0,2,3,2,3,2,2,2,3,2,3,3,1,0,1,0,1,0,2,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3,1,1,1,2,2,1,2,1,1,1,0,0,1,NA,NA,NA,NA,0,0,3,0,1,NA,NA,NA,0,0,1,1,1,1,1,0,1,2,2,2,0,0.719
2321,35,1,0,0,0,3,2,3,1,2,1,3,2,3,2,1,0,0,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,2,1,NA,0,0.751
